experiment,layer,probe_character,center_character,test_character,int_auroc_alice,int_auroc_bob,cl_auroc_alice,cl_auroc_bob
A-to-A,10,Alice,Alice,Alice,0.8905347655347655,0.27466204331875976,0.9647724647724648,0.2628272777526509
A-to-A,9,Alice,Alice,Alice,0.9630977130977131,0.25393235840997036,0.9647724647724648,0.2628272777526509
A-to-A,8,Alice,Alice,Alice,0.9645125895125896,0.25848032564450474,0.9647724647724648,0.2628272777526509
A-to-A,7,Alice,Alice,Alice,0.9624047124047124,0.2635308306950098,0.9647724647724648,0.2628272777526509
A-to-A,6,Alice,Alice,Alice,0.9635019635019635,0.2648374290165335,0.9647724647724648,0.2628272777526509
A-to-A,5,Alice,Alice,Alice,0.9625202125202126,0.26501331725212324,0.9647724647724648,0.2628272777526509
A-to-A,4,Alice,Alice,Alice,0.963963963963964,0.2657419970852807,0.9647724647724648,0.2628272777526509
A-to-A,3,Alice,Alice,Alice,0.964050589050589,0.2623498668274788,0.9647724647724648,0.2628272777526509
A-to-A,2,Alice,Alice,Alice,0.9645703395703396,0.2641338760741746,0.9647724647724648,0.2628272777526509
A-to-A,1,Alice,Alice,Alice,0.9641660891660893,0.2643851449821599,0.9647724647724648,0.2628272777526509
A-to-A,0,Alice,Alice,Alice,0.964108339108339,0.2637318458213981,0.9647724647724648,0.2628272777526509
B-to-B,31,Bob,Bob,Bob,0.9024601524601524,0.12515704306749081,0.1301108801108801,0.9270063822302629
B-to-B,30,Bob,Bob,Bob,0.8715927465927465,0.18669279863309712,0.1301108801108801,0.9270063822302629
B-to-B,29,Bob,Bob,Bob,0.8863478863478863,0.13925322880546762,0.1301108801108801,0.9270063822302629
B-to-B,28,Bob,Bob,Bob,0.8936821436821436,0.12530780441228204,0.1301108801108801,0.9270063822302629
B-to-B,27,Bob,Bob,Bob,0.891978516978517,0.1105583195135434,0.1301108801108801,0.9270063822302629
B-to-B,26,Bob,Bob,Bob,0.8927292677292678,0.11020654304236394,0.1301108801108801,0.9270063822302629
B-to-B,25,Bob,Bob,Bob,0.8916031416031416,0.10970400522639331,0.1301108801108801,0.9270063822302629
B-to-B,24,Bob,Bob,Bob,0.8971182721182721,0.10621136740539724,0.1301108801108801,0.9270063822302629
B-to-B,23,Bob,Bob,Bob,0.8947793947793947,0.11178953716267148,0.1301108801108801,0.9270063822302629
B-to-B,22,Bob,Bob,Bob,0.8929313929313929,0.11824714809789437,0.1301108801108801,0.9270063822302629
B-to-B,21,Bob,Bob,Bob,0.8918341418341418,0.12246846575204784,0.1301108801108801,0.9270063822302629
B-to-B,20,Bob,Bob,Bob,0.8980711480711482,0.1343032313181567,0.1301108801108801,0.9270063822302629
B-to-B,19,Bob,Bob,Bob,0.9028932778932779,0.1501080456304337,0.1301108801108801,0.9270063822302629
B-to-B,18,Bob,Bob,Bob,0.9011607761607762,0.17362681541786018,0.1301108801108801,0.9270063822302629
B-to-B,17,Bob,Bob,Bob,0.8984176484176484,0.20038695411829743,0.1301108801108801,0.9270063822302629
B-to-B,16,Bob,Bob,Bob,0.892065142065142,0.2204382129755264,0.1301108801108801,0.9270063822302629
B-to-B,15,Bob,Bob,Bob,0.8827096327096328,0.24651992562440325,0.1301108801108801,0.9270063822302629
B-to-B,14,Bob,Bob,Bob,0.8823631323631324,0.20651791547313936,0.1301108801108801,0.9270063822302629
B-to-B,13,Bob,Bob,Bob,0.8855971355971357,0.24724860545756067,0.1301108801108801,0.9270063822302629
B-to-B,12,Bob,Bob,Bob,0.8616597366597366,0.3070254786672697,0.1301108801108801,0.9270063822302629
B-to-B,11,Bob,Bob,Bob,0.48954723954723955,0.6912407658676315,0.1301108801108801,0.9270063822302629
B-to-B,10,Bob,Bob,Bob,0.2277084777084777,0.8869541182974019,0.1301108801108801,0.9270063822302629
B-to-B,9,Bob,Bob,Bob,0.16201778701778702,0.913287099854264,0.1301108801108801,0.9270063822302629
B-to-B,8,Bob,Bob,Bob,0.15009240009240007,0.9205738981858385,0.1301108801108801,0.9270063822302629
B-to-B,7,Bob,Bob,Bob,0.12834950334950335,0.9251218654203729,0.1301108801108801,0.9270063822302629
B-to-B,6,Bob,Bob,Bob,0.12993762993762992,0.9248705965123876,0.1301108801108801,0.9270063822302629
B-to-B,5,Bob,Bob,Bob,0.13126588126588126,0.9269561284486658,0.1301108801108801,0.9270063822302629
B-to-B,4,Bob,Bob,Bob,0.12814737814737814,0.9260515603799185,0.1301108801108801,0.9270063822302629
B-to-B,3,Bob,Bob,Bob,0.12938900438900436,0.9262274486155083,0.1301108801108801,0.9270063822302629
B-to-B,2,Bob,Bob,Bob,0.12924462924462926,0.92517211920197,0.1301108801108801,0.9270063822302629
B-to-B,1,Bob,Bob,Bob,0.12985100485100487,0.9257249107995377,0.1301108801108801,0.9270063822302629
B-to-B,0,Bob,Bob,Bob,0.12803187803187802,0.9264787175234936,0.1301108801108801,0.9270063822302629
A-to-B,31,Alice,Bob,Bob,0.6681970431970431,0.18199407005377155,0.1301108801108801,0.9270063822302629
A-to-B,30,Alice,Bob,Bob,0.6716042966042965,0.23631840796019898,0.1301108801108801,0.9270063822302629
A-to-B,29,Alice,Bob,Bob,0.1688034188034188,0.6829991456857128,0.1301108801108801,0.9270063822302629
A-to-B,28,Alice,Bob,Bob,0.10184222684222685,0.7462937836072164,0.1301108801108801,0.9270063822302629
A-to-B,27,Alice,Bob,Bob,0.08942596442596443,0.7533795668124026,0.1301108801108801,0.9270063822302629
A-to-B,26,Alice,Bob,Bob,0.0844883344883345,0.7667721996080205,0.1301108801108801,0.9270063822302629
A-to-B,25,Alice,Bob,Bob,0.07995495495495494,0.7753655962611187,0.1301108801108801,0.9270063822302629
A-to-B,24,Alice,Bob,Bob,0.0822072072072072,0.7788079803005176,0.1301108801108801,0.9270063822302629
A-to-B,23,Alice,Bob,Bob,0.07230307230307231,0.7878787878787878,0.1301108801108801,0.9270063822302629
A-to-B,22,Alice,Bob,Bob,0.06748094248094247,0.8073772551384492,0.1301108801108801,0.9270063822302629
A-to-B,21,Alice,Bob,Bob,0.06652806652806653,0.8360721644303734,0.1301108801108801,0.9270063822302629
A-to-B,20,Alice,Bob,Bob,0.06577731577731578,0.8671038745665611,0.1301108801108801,0.9270063822302629
A-to-B,19,Alice,Bob,Bob,0.06577731577731577,0.8983617267199357,0.1301108801108801,0.9270063822302629
A-to-B,18,Alice,Bob,Bob,0.07735620235620234,0.8966028443640385,0.1301108801108801,0.9270063822302629
A-to-B,17,Alice,Bob,Bob,0.07868445368445368,0.9065028393386603,0.1301108801108801,0.9270063822302629
A-to-B,16,Alice,Bob,Bob,0.08624971124971124,0.9057992863963014,0.1301108801108801,0.9270063822302629
A-to-B,15,Alice,Bob,Bob,0.1436821436821437,0.9029348208452687,0.1301108801108801,0.9270063822302629
A-to-B,14,Alice,Bob,Bob,0.16874566874566876,0.88903965023368,0.1301108801108801,0.9270063822302629
A-to-B,13,Alice,Bob,Bob,0.1863305613305613,0.8793909241670437,0.1301108801108801,0.9270063822302629
A-to-B,12,Alice,Bob,Bob,0.25736313236313235,0.833785617367707,0.1301108801108801,0.9270063822302629
A-to-B,11,Alice,Bob,Bob,0.19513744513744513,0.8639630132167445,0.1301108801108801,0.9270063822302629
A-to-B,10,Alice,Bob,Bob,0.17166204666204665,0.8956731494044926,0.1301108801108801,0.9270063822302629
A-to-B,9,Alice,Bob,Bob,0.14815777315777315,0.9088647670737223,0.1301108801108801,0.9270063822302629
A-to-B,8,Alice,Bob,Bob,0.14538577038577039,0.9201718679330619,0.1301108801108801,0.9270063822302629
A-to-B,7,Alice,Bob,Bob,0.1315835065835066,0.9259510528167245,0.1301108801108801,0.9270063822302629
A-to-B,6,Alice,Bob,Bob,0.12907137907137906,0.9233127292828786,0.1301108801108801,0.9270063822302629
A-to-B,5,Alice,Bob,Bob,0.12927350427350429,0.9271320166842554,0.1301108801108801,0.9270063822302629
A-to-B,4,Alice,Bob,Bob,0.1295045045045045,0.9251469923111714,0.1301108801108801,0.9270063822302629
A-to-B,3,Alice,Bob,Bob,0.12852275352275352,0.9272576511382482,0.1301108801108801,0.9270063822302629
A-to-B,2,Alice,Bob,Bob,0.12829175329175327,0.9260013065983216,0.1301108801108801,0.9270063822302629
A-to-B,1,Alice,Bob,Bob,0.12944675444675444,0.9265038444142921,0.1301108801108801,0.9270063822302629
A-to-B,0,Alice,Bob,Bob,0.12803187803187804,0.9252474998743655,0.1301108801108801,0.9270063822302629
